STATIONS_ID,MESS_DATUM,QN_3,FX.Windspitze,FM.Windgeschwindigkeit,QN_4,RSK.Niederschlagshoehe,RSKF.Niederschlagsform,SDK.Sonnenscheindauer,SHK_TAG.Schneehoehe,NM.Bedeckungsgrad,VPM.Dampfdruck,PM.Luftdruck,TMK.Lufttemperatur,UPM.Relative_Feuchte,TXK.Lufttemperatur_Max,TNK.Lufttemperatur_Min,TGK.Lufttemperatur_5cm_min,eor
1580,1885-03-03T00:00:00Z,,,,1,6.8,1,,,4,,999.7,2.4,76,8.6,-3.7,,eor
1580,1885-03-04T00:00:00Z,,,,1,4.5,1,,,5.3,,989.9,7.1,85,11.5,1.8,,eor
1580,1885-03-05T00:00:00Z,,,,1,16,1,,,8,,988.3,8.2,83,12,5.4,,eor
1580,1885-03-06T00:00:00Z,,,,1,1.2,1,,,7.7,,977.8,9,78,13.9,6.5,,eor
1580,1885-03-07T00:00:00Z,,,,1,2.7,1,,,3,,1000.6,3.3,66,6,0,,eor
1580,1885-03-08T00:00:00Z,,,,1,1.7,8,,,5.7,,1000,2.8,81,6.9,-3.4,,eor
1580,1885-03-09T00:00:00Z,,,,1,0,0,,,8,,998.2,4.5,82,6.8,1.8,,eor
1580,1885-03-10T00:00:00Z,,,,1,0,0,,,1,,1010.8,1.2,59,4.8,-2.5,,eor
1580,1885-03-11T00:00:00Z,,,,1,0,0,,,0.7,,1016.4,1.4,63,5.6,-3.2,,eor
1580,1885-03-12T00:00:00Z,,,,1,0,0,,,2,,1013.3,3.9,71,10.4,-2.2,,eor
1580,1885-03-13T00:00:00Z,,,,1,0,0,,,0,,1015.1,4.4,56,10,-0.5,,eor
1580,1885-03-14T00:00:00Z,,,,1,0,1,,,5,,1016.5,4.1,75,8.3,-1.1,,eor
1580,1885-03-15T00:00:00Z,,,,1,0,0,,,4.7,,1015.5,6.2,70,10.9,3.4,,eor
1580,1885-03-16T00:00:00Z,,,,1,0,0,,,0.7,,1016.8,5.9,73,13.2,0.4,,eor
1580,1885-03-17T00:00:00Z,,,,1,0,0,,,3,,1007.7,5.3,75,13.5,-1,,eor
1580,1885-03-18T00:00:00Z,,,,1,0.1,1,,,6,,993.1,6.9,68,14.3,0,,eor
1580,1885-03-19T00:00:00Z,,,,1,0,8,,,4.3,,998.8,3.4,70,8.1,-0.4,,eor
1580,1885-03-20T00:00:00Z,,,,1,0.2,1,,,5,,997,4.9,65,10.7,-3.6,,eor
1580,1885-03-21T00:00:00Z,,,,1,0.4,8,,,7.3,,995,4.9,70,10,0,,eor
1580,1885-03-22T00:00:00Z,,,,1,0,0,,,1.7,,1001.7,3,56,9,-1.8,,eor
1580,1885-03-23T00:00:00Z,,,,1,2.6,7,,,2,,1005.8,1.4,59,6.9,-2.1,,eor
1580,1885-03-24T00:00:00Z,,,,1,0,7,,,3.3,,1008.4,-2.3,73,2.6,-5.1,,eor
1580,1885-03-25T00:00:00Z,,,,1,0,0,,,7.7,,1006.8,1.1,72,4.5,-4.9,,eor
1580,1885-03-26T00:00:00Z,,,,1,0.6,1,,,3.3,,1005.1,3.8,80,7.3,1.1,,eor
1580,1885-03-27T00:00:00Z,,,,1,2.5,1,,,8,,1000.8,3.7,92,5.4,-0.3,,eor
1580,1885-03-28T00:00:00Z,,,,1,0,0,,,6.7,,1006.5,6.3,79,9.3,4.1,,eor
1580,1885-03-29T00:00:00Z,,,,1,0,0,,,6,,1006.2,6.7,67,10.6,2.9,,eor
1580,1885-03-30T00:00:00Z,,,,1,0,0,,,7,,1006.3,9.3,72,13.5,5.7,,eor
1580,1885-03-31T00:00:00Z,,,,1,0,0,,,1.3,,1008.5,8.5,70,16.2,3.5,,eor
1580,1885-04-01T00:00:00Z,,,,1,0,0,,,1.7,,1000.3,8.2,64,17.5,0.9,,eor
1580,1885-04-02T00:00:00Z,,,,1,6.5,1,,,3.7,,996,9.3,65,18,1.3,,eor
1580,1885-04-03T00:00:00Z,,,,1,0,0,,,4,,1001.1,6.9,79,9.4,4.7,,eor
1580,1885-04-04T00:00:00Z,,,,1,0,0,,,4,,996.4,7.9,54,12.7,4.3,,eor
1580,1885-04-05T00:00:00Z,,,,1,0,0,,,2,,993.5,6.3,60,14.8,0.7,,eor
1580,1885-04-06T00:00:00Z,,,,1,4.7,1,,,3.3,,985.3,7.8,62,15.8,0.2,,eor
1580,1885-04-07T00:00:00Z,,,,1,6,1,,,8,,979,5.9,79,9.3,5.8,,eor
1580,1885-04-08T00:00:00Z,,,,1,0.8,1,,,8,,981.3,6,88,8.1,3.2,,eor
1580,1885-04-09T00:00:00Z,,,,1,0,0,,,7,,985.9,7.1,75,9.8,5.5,,eor
1580,1885-04-10T00:00:00Z,,,,1,0,0,,,4.3,,991.1,6.1,71,10.3,3,,eor
1580,1885-04-11T00:00:00Z,,,,1,0,0,,,2,,994.4,4.6,73,12.3,-0.6,,eor
1580,1885-04-12T00:00:00Z,,,,1,0,0,,,4,,994.9,6.6,70,13.6,-0.3,,eor
1580,1885-04-13T00:00:00Z,,,,1,0,0,,,7.3,,996.5,6.5,62,9.8,3.8,,eor
1580,1885-04-14T00:00:00Z,,,,1,0,0,,,5.7,,997.7,8.9,61,14.1,2.6,,eor
1580,1885-04-15T00:00:00Z,,,,1,0,0,,,3.3,,997.1,10.5,54,17.8,6.2,,eor
1580,1885-04-16T00:00:00Z,,,,1,0,0,,,0.7,,993.2,13.1,54,20,2.8,,eor
1580,1885-04-17T00:00:00Z,,,,1,0,0,,,3,,996,15.9,50,24,8.1,,eor
1580,1885-04-18T00:00:00Z,,,,1,0,0,,,0.3,,1002.7,17,39,21.4,10.4,,eor
1580,1885-04-19T00:00:00Z,,,,1,0,0,,,0,,1009.6,14.5,48,21,9.6,,eor
1580,1885-04-20T00:00:00Z,,,,1,0,0,,,0,,1011,13.5,53,23.5,6,,eor
1580,1885-04-21T00:00:00Z,,,,1,0,0,,,0,,1008.9,15.5,45,25.5,5.9,,eor
1580,1885-04-22T00:00:00Z,,,,1,0,0,,,2.7,,1002.5,15.3,54,25.5,8.6,,eor
1580,1885-04-23T00:00:00Z,,,,1,0.1,1,,,5.3,,997,12.9,68,20.9,7,,eor
1580,1885-04-24T00:00:00Z,,,,1,0,1,,,3.3,,996.6,13,62,20.4,7.5,,eor
1580,1885-04-25T00:00:00Z,,,,1,3.8,1,,,8,,994.3,14.2,72,19.6,9.3,,eor
1580,1885-04-26T00:00:00Z,,,,1,0.9,1,,,8,,996.4,13.5,77,18.6,9.3,,eor
1580,1885-04-27T00:00:00Z,,,,1,0,1,,,5.3,,992.8,12.6,81,17.7,10,,eor
1580,1885-04-28T00:00:00Z,,,,1,5.3,1,,,4.3,,996.1,14.4,72,22.5,5.8,,eor
1580,1885-04-29T00:00:00Z,,,,1,9.1,1,,,7,,992.9,14.7,74,19.8,10.6,,eor
1580,1885-04-30T00:00:00Z,,,,1,20.2,1,,,8,,991,13.9,84,17.4,12.1,,eor
1580,1885-05-01T00:00:00Z,,,,1,0,0,,,7.3,,994.5,10.7,77,14.4,8.8,,eor
1580,1885-05-02T00:00:00Z,,,,1,3.4,1,,,5.3,,994.4,10.1,71,16.6,6.5,,eor
1580,1885-05-03T00:00:00Z,,,,1,8.9,1,,,4.7,,992.8,9.9,74,16.4,6.7,,eor
1580,1885-05-04T00:00:00Z,,,,1,1,1,,,6.7,,988.6,9.9,79,15.5,3.6,,eor
1580,1885-05-05T00:00:00Z,,,,1,1.9,1,,,7,,986.7,9.3,77,14.1,5.7,,eor
1580,1885-05-06T00:00:00Z,,,,1,6.4,1,,,7.3,,985.7,9.3,81,13.4,5.5,,eor
1580,1885-05-07T00:00:00Z,,,,1,1.2,1,,,5.3,,993.5,9.7,76,14.7,7.8,,eor
1580,1885-05-08T00:00:00Z,,,,1,0,0,,,3.7,,1002.2,7.7,65,13.1,4.9,,eor
1580,1885-05-09T00:00:00Z,,,,1,0.1,1,,,3.3,,1004.6,6.8,75,14.4,0.8,,eor
1580,1885-05-10T00:00:00Z,,,,1,0,0,,,4.3,,1003.1,9.9,69,16.6,0.9,,eor
1580,1885-05-11T00:00:00Z,,,,1,0.9,1,,,5,,1002.9,7.5,68,12.9,2.8,,eor
1580,1885-05-12T00:00:00Z,,,,1,0,0,,,5,,1005.9,7.3,67,13.5,0.6,,eor
1580,1885-05-13T00:00:00Z,,,,1,0.4,1,,,2.3,,996.5,8.2,62,14.4,1.7,,eor
1580,1885-05-14T00:00:00Z,,,,1,0,1,,,7,,990.4,9,52,11.6,4.7,,eor
1580,1885-05-15T00:00:00Z,,,,1,0,0,,,3.3,,998.3,6.7,58,12,3,,eor
1580,1885-05-16T00:00:00Z,,,,1,1.3,1,,,8,,999.5,8.6,69,15,1.1,,eor
1580,1885-05-17T00:00:00Z,,,,1,1.9,1,,,3,,996.7,8.7,70,14.9,4.8,,eor
1580,1885-05-18T00:00:00Z,,,,1,0.7,1,,,5,,998.4,8.2,72,13.4,4.7,,eor
1580,1885-05-19T00:00:00Z,,,,1,0,1,,,7.3,,1003.5,7.9,73,14,3.6,,eor
1580,1885-05-20T00:00:00Z,,,,1,0.1,1,,,6.7,,998.4,10.9,61,15.4,5,,eor
1580,1885-05-21T00:00:00Z,,,,1,0.6,1,,,6,,992.5,10.1,72,12.6,7.4,,eor
1580,1885-05-22T00:00:00Z,,,,1,19.1,1,,,7.7,,994.2,10.8,76,16.4,7.2,,eor
1580,1885-05-23T00:00:00Z,,,,1,0.4,1,,,7.7,,1000.4,10.5,77,16.2,8.7,,eor
1580,1885-05-24T00:00:00Z,,,,1,0,0,,,1.7,,1006.2,11.2,74,16.7,5.5,,eor
1580,1885-05-25T00:00:00Z,,,,1,0,1,,,4.7,,1007,13.3,66,19.4,5,,eor
1580,1885-05-26T00:00:00Z,,,,1,0.2,1,,,7.7,,1004.5,14.5,76,18.6,10.9,,eor
1580,1885-05-27T00:00:00Z,,,,1,0,0,,,4.7,,1005.8,17.1,72,25.4,12.1,,eor
1580,1885-05-28T00:00:00Z,,,,1,0,0,,,1,,1005.9,18.9,65,28.4,8.7,,eor
1580,1885-05-29T00:00:00Z,,,,1,0,0,,,1.3,,1004.3,21.2,61,30,11.6,,eor
1580,1885-05-30T00:00:00Z,,,,1,1.7,1,,,4.7,,1005.9,18.9,74,24.9,15.9,,eor
1580,1885-05-31T00:00:00Z,,,,1,0,0,,,5.7,,1005.7,14.2,76,18.5,11,,eor
1580,1885-06-01T00:00:00Z,,,,1,0,0,,,5,,1009,13.3,68,18.8,9.6,,eor
1580,1885-06-02T00:00:00Z,,,,1,0,0,,,2.7,,1012.6,11.6,62,17.5,7,,eor
1580,1885-06-03T00:00:00Z,,,,1,0,0,,,0.3,,1009.7,15.1,62,23.3,5,,eor
1580,1885-06-04T00:00:00Z,,,,1,0,0,,,1,,1004.9,19.3,57,28.5,9.9,,eor
1580,1885-06-05T00:00:00Z,,,,1,0,0,,,0,,1003.7,22.2,57,31.8,11.5,,eor
1580,1885-06-06T00:00:00Z,,,,1,17.8,1,,,4.7,,1004.5,20.7,74,30.1,14.6,,eor
1580,1885-06-07T00:00:00Z,,,,1,0,0,,,2,,1002.3,21.3,73,30,13.1,,eor
1580,1885-06-08T00:00:00Z,,,,1,0.9,1,,,1.3,,997,21.2,60,29.7,14.4,,eor
1580,1885-06-09T00:00:00Z,,,,1,0,0,,,3.7,,999.5,20.9,71,29.4,14.9,,eor
1580,1885-06-10T00:00:00Z,,,,1,0,0,,,1.3,,1008.6,14.9,53,19.8,10.4,,eor
1580,1885-06-11T00:00:00Z,,,,1,0,0,,,1.7,,1011.5,13.2,52,19.2,6.7,,eor
1580,1885-06-12T00:00:00Z,,,,1,0,0,,,0.3,,1012.6,15,48,21.6,7.1,,eor
1580,1885-06-13T00:00:00Z,,,,1,0,0,,,0,,1009,18.3,51,26.4,9,,eor
1580,1885-06-14T00:00:00Z,,,,1,2.5,1,,,0,,1005.3,20.4,52,30.9,10.6,,eor
1580,1885-06-15T00:00:00Z,,,,1,0,0,,,3.3,,1001.8,20.4,64,26.9,14.4,,eor
1580,1885-06-16T00:00:00Z,,,,1,2.1,1,,,3.3,,1000.5,19.9,66,26,17,,eor
1580,1885-06-17T00:00:00Z,,,,1,26.2,1,,,7.7,,995.8,17.2,91,23.2,13.7,,eor
1580,1885-06-18T00:00:00Z,,,,1,0,0,,,5.7,,999.5,14.2,88,16.9,14.6,,eor
1580,1885-06-19T00:00:00Z,,,,1,0.5,1,,,1.7,,1001.1,17.2,74,23.6,8.6,,eor
1580,1885-06-20T00:00:00Z,,,,1,3,1,,,7,,994.5,15.8,83,20.5,13,,eor
1580,1885-06-21T00:00:00Z,,,,1,4.2,1,,,5,,999.7,12.4,75,15.1,8.9,,eor
1580,1885-06-22T00:00:00Z,,,,1,0,0,,,5.7,,1008.3,12.4,77,17.1,9.1,,eor
1580,1885-06-23T00:00:00Z,,,,1,0,0,,,2.7,,1010.1,16.8,65,23.5,9.5,,eor
1580,1885-06-24T00:00:00Z,,,,1,0,0,,,0,,1003.8,18.5,64,26.9,10,,eor
1580,1885-06-25T00:00:00Z,,,,1,0,0,,,0.7,,1001,22.1,65,30.2,13.1,,eor
1580,1885-06-26T00:00:00Z,,,,1,0,0,,,5.3,,1002.2,23.6,70,29.9,16.5,,eor
1580,1885-06-27T00:00:00Z,,,,1,0,0,,,2.3,,1005.8,21.7,72,27.4,18.5,,eor
1580,1885-06-28T00:00:00Z,,,,1,0.3,1,,,3.3,,1000.4,22.3,70,28.6,17.1,,eor
1580,1885-06-29T00:00:00Z,,,,1,4,1,,,6.7,,995.2,22.2,78,30.3,18.6,,eor
1580,1885-06-30T00:00:00Z,,,,1,0.4,1,,,5.3,,996.1,17.6,85,26.5,14.3,,eor
1580,1885-07-01T00:00:00Z,,,,1,0.7,1,,,8,,1003.3,14.9,81,17.1,14.1,,eor
1580,1885-07-02T00:00:00Z,,,,1,2,1,,,8,,1008.2,16,77,21.5,13.3,,eor
1580,1885-07-03T00:00:00Z,,,,1,2.1,1,,,3.7,,1009.4,18.2,74,24.7,13.5,,eor
1580,1885-07-04T00:00:00Z,,,,1,36.5,1,,,8,,1007.3,17.3,93,23.1,13.9,,eor
1580,1885-07-05T00:00:00Z,,,,1,4.3,1,,,8,,1005.7,16.2,91,18.4,16.4,,eor
1580,1885-07-06T00:00:00Z,,,,1,0,0,,,4.7,,1008.3,17.5,80,23.4,15.7,,eor
1580,1885-07-07T00:00:00Z,,,,1,0,0,,,0.7,,1009.6,18.6,71,26,12,,eor
1580,1885-07-08T00:00:00Z,,,,1,0,0,,,1,,1008.5,20,66,29,12.3,,eor
1580,1885-07-09T00:00:00Z,,,,1,0,0,,,3.7,,1007.8,21.9,67,30.2,14.1,,eor
1580,1885-07-10T00:00:00Z,,,,1,0,0,,,1,,1007.3,22.5,66,30.5,16,,eor
1580,1885-07-11T00:00:00Z,,,,1,0,0,,,0.7,,1005.9,22.4,62,30.5,15.5,,eor
1580,1885-07-12T00:00:00Z,,,,1,2.5,1,,,2.3,,1003.5,23.4,64,31.7,16.1,,eor
1580,1885-07-13T00:00:00Z,,,,1,2.6,1,,,5,,1003.5,20.5,77,27.5,17.4,,eor
1580,1885-07-14T00:00:00Z,,,,1,17.1,1,,,7.7,,1006.5,19.9,79,24.5,16.6,,eor
1580,1885-07-15T00:00:00Z,,,,1,0,0,,,4.7,,1009,18,82,24.7,16,,eor
1580,1885-07-16T00:00:00Z,,,,1,0,0,,,4.3,,1005.1,19.2,69,26.6,12.9,,eor
1580,1885-07-17T00:00:00Z,,,,1,0,0,,,2.3,,1003.7,17.5,67,23.6,11,,eor
1580,1885-07-18T00:00:00Z,,,,1,0,0,,,2,,1004,17.7,66,24.9,11.5,,eor
1580,1885-07-19T00:00:00Z,,,,1,0,0,,,1.3,,1003.6,19.7,68,28.1,10.8,,eor
1580,1885-07-20T00:00:00Z,,,,1,0.2,1,,,4.7,,1005.2,20.3,73,28.4,10.8,,eor
1580,1885-07-21T00:00:00Z,,,,1,0,0,,,2.3,,1011.7,18.5,72,23,13.9,,eor
1580,1885-07-22T00:00:00Z,,,,1,0,0,,,2.7,,1015.5,15.9,64,22.5,8.7,,eor
1580,1885-07-23T00:00:00Z,,,,1,0,0,,,1,,1010.9,16.6,61,22.8,9.2,,eor
1580,1885-07-24T00:00:00Z,,,,1,0,0,,,1,,1008.7,17.1,63,23.7,10.3,,eor
1580,1885-07-25T00:00:00Z,,,,1,0,0,,,4.7,,1010.7,18,70,24,12.8,,eor
1580,1885-07-26T00:00:00Z,,,,1,0,0,,,2.3,,1010.5,19.6,65,26.2,14.5,,eor
1580,1885-07-27T00:00:00Z,,,,1,0,0,,,2.3,,1009.4,20.7,60,27.5,14.4,,eor
1580,1885-07-28T00:00:00Z,,,,1,0,0,,,1.3,,1009.4,17.2,64,22.6,13.2,,eor
1580,1885-07-29T00:00:00Z,,,,1,0,0,,,2,,1008.5,16.1,68,24.2,11,,eor
1580,1885-07-30T00:00:00Z,,,,1,0,0,,,2.7,,1007,15.7,70,22.2,10.3,,eor
1580,1885-07-31T00:00:00Z,,,,1,0,0,,,5,,1004.6,17,67,22.1,13.1,,eor
1580,1885-08-01T00:00:00Z,,,,1,0,0,,,1.3,,1001.9,17.2,60,25.5,12.6,,eor
1580,1885-08-02T00:00:00Z,,,,1,0,0,,,1.3,,1002,16.3,70,22.6,11.6,,eor
1580,1885-08-03T00:00:00Z,,,,1,1.2,1,,,3.3,,1000.8,19.6,66,27.4,11.4,,eor
1580,1885-08-04T00:00:00Z,,,,1,5.7,1,,,4.3,,998.3,20.2,75,28.4,16.8,,eor
1580,1885-08-05T00:00:00Z,,,,1,0,0,,,4.3,,1000.4,19.1,81,25.8,15.1,,eor
1580,1885-08-06T00:00:00Z,,,,1,0.4,1,,,3,,1001.1,21,71,29.1,13.4,,eor
1580,1885-08-07T00:00:00Z,,,,1,0,0,,,6,,1000.8,19.7,64,25.3,16.7,,eor
1580,1885-08-08T00:00:00Z,,,,1,0,0,,,3.3,,1002.8,16.6,62,21.6,14.3,,eor
1580,1885-08-09T00:00:00Z,,,,1,0,0,,,2,,1005.1,17.3,59,24.2,10.6,,eor
1580,1885-08-10T00:00:00Z,,,,1,1.1,1,,,1,,999.9,19.7,58,30,10.7,,eor
1580,1885-08-11T00:00:00Z,,,,1,0,0,,,3.7,,1000.2,17.8,71,25.4,12.9,,eor
1580,1885-08-12T00:00:00Z,,,,1,0,0,,,2.3,,1002.2,17.9,64,27,9.9,,eor
1580,1885-08-13T00:00:00Z,,,,1,0,0,,,2.7,,1005.5,15.7,58,23.2,9.2,,eor
1580,1885-08-14T00:00:00Z,,,,1,0,0,,,2.7,,1012,13.8,62,22.3,5.9,,eor
1580,1885-08-15T00:00:00Z,,,,1,0,0,,,1.3,,1012.4,14.2,55,21.3,9.5,,eor
1580,1885-08-16T00:00:00Z,,,,1,0,0,,,0.3,,1009.6,15.5,58,24,6,,eor
1580,1885-08-17T00:00:00Z,,,,1,0,0,,,6.3,,1003.7,17.3,57,25.4,7.5,,eor
1580,1885-08-18T00:00:00Z,,,,1,1,1,,,7,,1001.1,14.7,61,18.4,13.4,,eor
1580,1885-08-19T00:00:00Z,,,,1,0,0,,,6.7,,999.9,13,73,18.7,10.9,,eor
1580,1885-08-20T00:00:00Z,,,,1,0.4,1,,,7.7,,996.7,13.5,67,17.9,10.7,,eor
1580,1885-08-21T00:00:00Z,,,,1,0.7,1,,,4.3,,995.7,13.5,75,19.8,10.6,,eor
1580,1885-08-22T00:00:00Z,,,,1,0,0,,,5.7,,996,13.2,74,20.5,7.2,,eor
1580,1885-08-23T00:00:00Z,,,,1,0,0,,,4.3,,996.4,14.5,71,20.3,9.6,,eor
1580,1885-08-24T00:00:00Z,,,,1,0.3,1,,,4.7,,1002.8,15,74,21.4,11.6,,eor
1580,1885-08-25T00:00:00Z,,,,1,0,0,,,1,,1004.3,13.9,70,23.9,6.6,,eor
1580,1885-08-26T00:00:00Z,,,,1,3.6,1,,,2.3,,1002.2,16.3,66,26.2,6.6,,eor
1580,1885-08-27T00:00:00Z,,,,1,5.1,1,,,5,,1000,15.4,81,22,11.5,,eor
1580,1885-08-28T00:00:00Z,,,,1,5,1,,,6.3,,995.8,15.1,89,19.1,10.5,,eor
1580,1885-08-29T00:00:00Z,,,,1,14.4,1,,,8,,991.2,14.5,85,16.7,13.3,,eor
1580,1885-08-30T00:00:00Z,,,,1,0,0,,,5.7,,996.3,14.2,77,20.3,11.6,,eor
1580,1885-08-31T00:00:00Z,,,,1,0.8,1,,,6.3,,1003.7,13.9,66,21,9.5,,eor
1580,1885-09-01T00:00:00Z,,,,1,0,0,,,7.3,,1005.3,13,70,18,10.3,,eor
1580,1885-09-02T00:00:00Z,,,,1,0,0,,,0,,1006,12.6,69,20,7,,eor
1580,1885-09-03T00:00:00Z,,,,1,2.3,1,,,5,,998.6,16.9,80,25.4,7.9,,eor
1580,1885-09-04T00:00:00Z,,,,1,6.4,1,,,7.7,,993.5,16.1,92,20.4,16.1,,eor
1580,1885-09-05T00:00:00Z,,,,1,7.3,1,,,6,,996.4,15.1,80,19.8,12.2,,eor
1580,1885-09-06T00:00:00Z,,,,1,4.6,1,,,7.3,,997.4,16,85,22.3,10.4,,eor
1580,1885-09-07T00:00:00Z,,,,1,0.5,1,,,5.3,,998.3,14,97,19.2,11.2,,eor
1580,1885-09-08T00:00:00Z,,,,1,4.1,1,,,7.3,,999.3,15.5,84,19.1,11.1,,eor
1580,1885-09-09T00:00:00Z,,,,1,1.5,1,,,5,,998,13.6,89,18.7,11,,eor
1580,1885-09-10T00:00:00Z,,,,1,7.9,1,,,3.7,,1000.7,11.3,86,17.3,9,,eor
1580,1885-09-11T00:00:00Z,,,,1,1.6,1,,,8,,988.2,10.9,89,13.4,6.5,,eor
1580,1885-09-12T00:00:00Z,,,,1,0,0,,,4.3,,1005.8,12.5,77,17.4,10.7,,eor
1580,1885-09-13T00:00:00Z,,,,1,0.9,1,,,5.7,,1008.7,14.9,85,18.1,7.4,,eor
1580,1885-09-14T00:00:00Z,,,,1,0,0,,,4.7,,1009.2,16.7,85,23.2,13.3,,eor
1580,1885-09-15T00:00:00Z,,,,1,0,0,,,0,,1008.6,17.6,78,27.7,9.5,,eor
1580,1885-09-16T00:00:00Z,,,,1,0.1,1,,,0,,1008.9,18.9,77,28.5,12.8,,eor
1580,1885-09-17T00:00:00Z,,,,1,0,0,,,0.7,,1002.2,18.9,79,28.6,12.6,,eor
1580,1885-09-18T00:00:00Z,,,,1,1.6,1,,,4,,1001.6,16.4,81,23.6,12.3,,eor
1580,1885-09-19T00:00:00Z,,,,1,0,0,,,7.7,,1006.4,15.3,80,19.1,12.5,,eor
1580,1885-09-20T00:00:00Z,,,,1,0,0,,,7.3,,1008.7,15.2,80,19.5,13.2,,eor
1580,1885-09-21T00:00:00Z,,,,1,0.8,1,,,3.7,,1009.5,15.3,78,22.5,9.5,,eor
1580,1885-09-22T00:00:00Z,,,,1,0,0,,,0.3,,1016,12.3,74,20.5,7.5,,eor
1580,1885-09-23T00:00:00Z,,,,1,7,1,,,3,,1011,14.3,80,24.5,6.8,,eor
1580,1885-09-24T00:00:00Z,,,,1,3.4,1,,,8,,1001.1,12.9,90,21.4,10.4,,eor
1580,1885-09-25T00:00:00Z,,,,1,0,0,,,7.7,,997.5,9.2,78,13.7,8.8,,eor
1580,1885-09-26T00:00:00Z,,,,1,8,1,,,5.7,,998.7,8,82,13.8,2.8,,eor
1580,1885-09-27T00:00:00Z,,,,1,1.6,1,,,8,,997.2,8.7,91,13.7,8,,eor
1580,1885-09-28T00:00:00Z,,,,1,0,0,,,5.7,,998.2,8.7,79,13.7,7.3,,eor
1580,1885-09-29T00:00:00Z,,,,1,3.9,1,,,5.3,,1002.2,7.7,85,12,3.6,,eor
1580,1885-09-30T00:00:00Z,,,,1,0.8,1,,,7.7,,1001,12.8,90,15.7,8.1,,eor
1580,1885-10-01T00:00:00Z,,,,1,0.5,1,,,7.7,,998.7,11.8,83,15.5,8.4,,eor
1580,1885-10-02T00:00:00Z,,,,1,0,0,,,2.7,,1008,10.5,79,14.2,7.2,,eor
1580,1885-10-03T00:00:00Z,,,,1,0.5,1,,,7.7,,1005.3,10.5,86,13.6,6.8,,eor
1580,1885-10-04T00:00:00Z,,,,1,10.9,1,,,7,,1002,10.9,90,14.5,7.3,,eor
1580,1885-10-05T00:00:00Z,,,,1,7.4,1,,,7.3,,1000,11,82,13.3,4.9,,eor
1580,1885-10-06T00:00:00Z,,,,1,9,1,,,5.3,,998.2,9.7,89,12.8,8.1,,eor
1580,1885-10-07T00:00:00Z,,,,1,0.4,1,,,4.7,,994.9,10,86,13.4,6.2,,eor
1580,1885-10-08T00:00:00Z,,,,1,5.2,1,,,5.3,,999.1,8,83,12.7,3.7,,eor
1580,1885-10-09T00:00:00Z,,,,1,2.2,1,,,5.7,,984.8,8.6,86,11.7,5.6,,eor
1580,1885-10-10T00:00:00Z,,,,1,8.1,1,,,8,,978.4,7.8,90,9.5,3,,eor
1580,1885-10-11T00:00:00Z,,,,1,3.2,1,,,8,,978.4,9.2,87,12.3,7.7,,eor
1580,1885-10-12T00:00:00Z,,,,1,0,0,,,6.7,,986.6,7.7,86,9.5,5.9,,eor
1580,1885-10-13T00:00:00Z,,,,1,0,0,,,3.7,,994.5,7.8,80,13.1,4.4,,eor
1580,1885-10-14T00:00:00Z,,,,1,0,0,,,2.7,,1003.9,5.8,80,12.4,2.8,,eor
1580,1885-10-15T00:00:00Z,,,,1,0,1,,,4.3,,1001.9,10.6,82,16.5,1.4,,eor
1580,1885-10-16T00:00:00Z,,,,1,0,0,,,1.3,,1006.5,13.6,76,20.5,8.5,,eor
1580,1885-10-17T00:00:00Z,,,,1,0,0,,,5,,1008.4,10,84,15.3,6.7,,eor
1580,1885-10-18T00:00:00Z,,,,1,0,0,,,5.3,,1007.3,8.7,81,14,4.6,,eor
1580,1885-10-19T00:00:00Z,,,,1,0,0,,,5,,1001.8,8,78,13.3,5.2,,eor
1580,1885-10-20T00:00:00Z,,,,1,0,0,,,8,,996.7,7,73,13.2,4.4,,eor
1580,1885-10-21T00:00:00Z,,,,1,0.9,1,,,8,,999.1,6.7,81,9.4,5.3,,eor
1580,1885-10-22T00:00:00Z,,,,1,1.1,1,,,8,,993,5.8,92,8.4,3.9,,eor
1580,1885-10-23T00:00:00Z,,,,1,0.6,1,,,7.3,,994.3,8,91,10.2,5.7,,eor
1580,1885-10-24T00:00:00Z,,,,1,0,0,,,7.7,,990.2,8.9,84,12.1,7.5,,eor
1580,1885-10-25T00:00:00Z,,,,1,0,0,,,5.7,,991.8,7.7,76,12.4,4,,eor
1580,1885-10-26T00:00:00Z,,,,1,16.8,1,,,5.7,,986.8,5.9,77,10.8,-0.7,,eor
1580,1885-10-27T00:00:00Z,,,,1,0.6,1,,,6,,983.7,7.6,77,13.1,5,,eor
1580,1885-10-28T00:00:00Z,,,,1,2,1,,,5.7,,989,4.8,82,7.6,2.2,,eor
1580,1885-10-29T00:00:00Z,,,,1,0.2,1,,,8,,994.2,5.1,82,7.5,1.3,,eor
1580,1885-10-30T00:00:00Z,,,,1,5.4,1,,,4.3,,1002.4,5.1,86,9.5,2.9,,eor
1580,1885-10-31T00:00:00Z,,,,1,3.4,1,,,8,,994.4,3.1,96,4.5,0.9,,eor
1580,1885-11-01T00:00:00Z,,,,1,0,0,,,8,,998.1,5.7,87,7.7,3.8,,eor
1580,1885-11-02T00:00:00Z,,,,1,0,0,,,4,,1009.8,5.1,85,9.2,2,,eor
1580,1885-11-03T00:00:00Z,,,,1,0,0,,,8,,1010.3,2.1,96,4.6,0.4,,eor
