STATIONS_ID,MESS_DATUM,MESS_DATUM_BEGINN,MESS_DATUM_ENDE,QN_4,MO_N.Bedeckungsgrad,MO_TT.Lufttemperatur,MO_TX.Lufttemperatur_Max,MO_TN.Lufttemperatur_Min,MO_FK.Windstaerke,MX_TX.Lufttemperatur_AbsMax,MX_FX.Windspitze,MX_TN.Lufttemperatur_AbsMin,MO_SD_S.Sonnenscheindauer,QN_6,MO_RR.Niederschlagshoehe,MX_RS.Niederschlagshoehe_Max,eor
1580,1925-04-15T00:00:00Z,19250401,19250430,5,,10.2,15.2,5,,,,,,1,33.8,8.7,eor
1580,1925-05-15T00:00:00Z,19250501,19250531,5,,15,20.9,9,,,,,,1,38.7,14,eor
1580,1925-06-15T00:00:00Z,19250601,19250630,5,,17,22.4,10.6,,,,,,1,60.1,17,eor
1580,1925-07-15T00:00:00Z,19250701,19250731,5,,19.2,24.6,13.7,,,,,,1,34.1,9.7,eor
1580,1925-08-15T00:00:00Z,19250801,19250831,5,,17.4,22.7,12.9,,,,,,1,77.7,21.8,eor
1580,1925-09-15T00:00:00Z,19250901,19250930,5,,11.9,16.3,8.7,,,,,,1,57.7,13.4,eor
1580,1925-10-15T00:00:00Z,19251001,19251031,5,,9.9,14.6,5.7,,,,,,1,38.7,11.8,eor
1580,1925-11-15T00:00:00Z,19251101,19251130,5,,3.1,5.8,0.5,,,,,,1,48.2,10,eor
1580,1925-12-15T00:00:00Z,19251201,19251231,5,,0.9,3.9,-2.4,,,,,,1,75.8,14,eor
1580,1926-01-15T00:00:00Z,19260101,19260131,5,,1.7,5.1,-1.4,,,,,,1,36.4,6.9,eor
1580,1926-02-15T00:00:00Z,19260201,19260228,5,,6.9,10.3,3.5,,,,,,1,60.6,13.8,eor
1580,1926-03-15T00:00:00Z,19260301,19260331,5,,6,10.6,1.9,,,,,,1,21.4,5,eor
1580,1926-04-15T00:00:00Z,19260401,19260430,5,,11.2,17.4,4.9,,,,,,1,31.2,8.7,eor
1580,1926-05-15T00:00:00Z,19260501,19260531,5,,11.8,16.6,6.9,,,,,,1,72.8,18.3,eor
1580,1926-06-15T00:00:00Z,19260601,19260630,5,,15.4,20,10.4,,,,,,1,75.8,12.9,eor
1580,1926-07-15T00:00:00Z,19260701,19260731,5,,18.9,23.7,14.2,,,,,,1,72.6,39.4,eor
1580,1926-08-15T00:00:00Z,19260801,19260831,5,,17.4,23,11.4,,,,,,1,28.7,6.2,eor
1580,1926-09-15T00:00:00Z,19260901,19260930,5,,16.2,22.9,10.6,,,,,,1,11.1,3.8,eor
1580,1926-10-15T00:00:00Z,19261001,19261031,5,,9.1,12.9,5.1,,,,,,1,108.9,20.5,eor
1580,1926-11-15T00:00:00Z,19261101,19261130,5,,6.8,9.6,3.9,,,,,,1,64.3,26.3,eor
1580,1926-12-15T00:00:00Z,19261201,19261231,5,,1.9,3.9,-0.8,,,,,,1,22.9,5.8,eor
1580,1927-01-15T00:00:00Z,19270101,19270131,1,6.92,3.31,5.18,0.77,3.15,10.5,,-4.3,23.2,1,23.7,3.9,eor
1580,1927-02-15T00:00:00Z,19270201,19270228,1,,3.06,6.8,-0.69,2.58,14,,-6,86.9,1,46.4,9,eor
1580,1927-03-15T00:00:00Z,19270301,19270331,1,5.06,7.06,11.69,2.87,2.68,20,,-0.9,97.8,1,37.4,5.7,eor
1580,1927-04-15T00:00:00Z,19270401,19270430,1,6.15,9.47,14.24,4.58,3.44,25.2,,-1.3,126.6,1,76.1,15,eor
1580,1927-05-15T00:00:00Z,19270501,19270531,1,4.05,13.52,19.39,7.19,3.13,27.1,,1.9,279.5,1,8.9,3,eor
1580,1927-06-15T00:00:00Z,19270601,19270630,1,5.32,15.58,21.36,9.73,2.92,30.9,,5.1,228.9,1,71.2,22.6,eor
1580,1927-07-15T00:00:00Z,19270701,19270731,1,5.58,18.11,23.75,13.29,2.58,29.9,,8.1,215,1,59.6,15.4,eor
1580,1927-08-15T00:00:00Z,19270801,19270831,1,5.53,17.53,22.65,12.74,3.17,30,,8.1,176.2,1,74.9,11.1,eor
1580,1927-09-15T00:00:00Z,19270901,19270930,1,5.68,14.85,19.59,10.72,2.91,28,,3.7,112.2,1,85,30.9,eor
1580,1927-10-15T00:00:00Z,19271001,19271031,1,5.47,9.7,14.21,5.31,2.54,19.5,,2.2,114.8,1,19.7,12.8,eor
1580,1927-11-15T00:00:00Z,19271101,19271130,1,6.93,4.58,6.75,2.69,2.69,19,,-2.3,27.6,1,72.6,22.5,eor
1580,1927-12-15T00:00:00Z,19271201,19271231,1,5.81,-0.46,1.65,-3.12,2.85,10.5,,-15.3,46,1,39.9,9.3,eor
1580,1928-01-15T00:00:00Z,19280101,19280131,1,6.22,3.51,6.24,0.67,3.13,10.9,,-6.7,48.5,1,30.5,9.4,eor
1580,1928-02-15T00:00:00Z,19280201,19280229,1,4.88,5.17,9.12,1.53,3.86,13.8,,-3.4,101.6,1,49.8,11.7,eor
1580,1928-03-15T00:00:00Z,19280301,19280331,1,4.82,5.36,10.13,0.97,2.84,19,,-4.3,138.1,1,29.5,9.3,eor
1580,1928-04-15T00:00:00Z,19280401,19280430,1,5.18,9.79,14.76,5.07,3.05,24.4,,0.4,175,1,80.5,26.4,eor
1580,1928-05-15T00:00:00Z,19280501,19280531,1,4.53,11.9,17.12,6.64,3.35,27.6,,-0.1,232.6,1,33.8,11,eor
1580,1928-06-15T00:00:00Z,19280601,19280630,1,5.06,16.1,22.02,9.95,3.47,28.1,,5.2,244.1,1,31.6,6.9,eor
1580,1928-07-15T00:00:00Z,19280701,19280731,1,3.67,20.8,27.72,13.36,3.25,35,,8.5,334.8,1,23.8,9.9,eor
1580,1928-08-15T00:00:00Z,19280801,19280831,1,5.82,17.77,23.4,12.53,2.55,31,,7.4,164.6,1,68.9,18.1,eor
1580,1928-09-15T00:00:00Z,19280901,19280930,1,3.29,14.11,21.1,8.31,2.47,30.5,,2.5,209.8,1,22.5,12.3,eor
1580,1928-10-15T00:00:00Z,19281001,19281031,1,5.65,9.42,14.14,5.62,2.24,22.8,,-2.6,90.7,1,83.4,17.9,eor
1580,1928-11-15T00:00:00Z,19281101,19281130,1,6.6,7.28,9.94,4.71,3.13,15.5,,-0.5,43.9,1,83,21.6,eor
1580,1928-12-15T00:00:00Z,19281201,19281231,1,7.34,1.56,3.25,-0.45,2.1,10.7,,-5.5,18.4,1,47.4,10,eor
1580,1929-01-15T00:00:00Z,19290101,19290131,5,,-2.8,-0.1,-5.9,,,,,,1,19.1,7,eor
1580,1929-02-15T00:00:00Z,19290201,19290228,5,,-7.3,-2.1,-12.2,,,,,,1,26.9,15.5,eor
1580,1929-03-15T00:00:00Z,19290301,19290331,5,,5.2,10.6,0.4,,,,,,1,3.8,3,eor
1580,1929-04-15T00:00:00Z,19290401,19290430,5,,7.2,12.1,1.8,,,,,,1,33.6,8.1,eor
1580,1929-05-15T00:00:00Z,19290501,19290531,5,,15,21,8.1,,,,,,1,14,5.6,eor
1580,1929-06-15T00:00:00Z,19290601,19290630,5,,16.3,21.9,11,,,,,,1,50.1,15.6,eor
1580,1929-07-15T00:00:00Z,19290701,19290731,5,,19.5,25,14,,,,,,1,85.2,16.7,eor
1580,1929-08-15T00:00:00Z,19290801,19290831,5,,18.4,25.2,12.4,,,,,,1,15.7,6,eor
1580,1929-09-15T00:00:00Z,19290901,19290930,5,,17.3,24.8,11.4,,,,,,1,11.1,5.6,eor
1580,1929-10-15T00:00:00Z,19291001,19291031,5,,11.1,15.4,7.7,,,,,,1,60.3,22.7,eor
1580,1929-11-15T00:00:00Z,19291101,19291130,5,,4.7,7.5,1.7,,,,,,1,46.9,10.5,eor
1580,1929-12-15T00:00:00Z,19291201,19291231,5,,5.4,8,2.7,,,,,,1,59.7,11.1,eor
1580,1930-01-15T00:00:00Z,19300101,19300131,1,6.36,3.05,5.53,0.51,1.85,12.5,,-3.2,47.1,1,19.1,5.1,eor
1580,1930-02-15T00:00:00Z,19300201,19300228,1,4.4,2.23,6,-1.09,2.19,13.8,,-6,125.2,1,25.2,5.8,eor
1580,1930-03-15T00:00:00Z,19300301,19300331,1,4.87,6.33,11.87,1.45,2.55,18.2,,-2.9,126.8,1,38.3,14,eor
1580,1930-04-15T00:00:00Z,19300401,19300430,1,5.09,10.7,15.79,5.57,2.94,24.8,,0.9,164.9,1,37.8,14.1,eor
1580,1930-05-15T00:00:00Z,19300501,19300531,1,6.01,13.5,18.63,8.24,2.82,28.3,,0.8,157.2,1,68.3,11.1,eor
1580,1930-06-15T00:00:00Z,19300601,19300630,1,4.16,19.99,26.1,13.85,2.58,31.5,,9.5,311.6,1,67.7,23.6,eor
1580,1930-07-15T00:00:00Z,19300701,19300731,1,5.76,17.46,22.28,13.03,3.31,31.3,,8.5,191.4,1,110.2,31.1,eor
1580,1930-08-15T00:00:00Z,19300801,19300831,1,4.5,17.38,23.48,12.05,2.92,32.3,,7.9,216.7,1,44.3,14.7,eor
1580,1930-09-15T00:00:00Z,19300901,19300930,1,5.47,14.49,19.07,10.33,2.54,26,,5.4,105.7,1,45.4,12.4,eor
1580,1930-10-15T00:00:00Z,19301001,19301031,1,6.02,9.79,13.68,6.22,2.65,18.4,,1.7,79.9,1,70.9,18.6,eor
1580,1930-11-15T00:00:00Z,19301101,19301130,1,6.61,7.62,10.57,4.67,3.12,16.5,,-0.9,46.5,1,84.9,18.8,eor
1580,1930-12-15T00:00:00Z,19301201,19301231,1,5.61,1.69,3.91,-0.85,1.66,9.9,,-8,41.2,1,35.1,6.2,eor
1580,1931-01-15T00:00:00Z,19310101,19310131,1,6.17,2.07,4.65,-0.51,2.89,11.4,,-10.1,57.1,1,69.5,10.6,eor
1580,1931-02-15T00:00:00Z,19310201,19310228,1,6.4,0.55,3.48,-2.53,2.55,9.9,,-12.1,45,1,46.3,7,eor
1580,1931-03-15T00:00:00Z,19310301,19310331,1,3.45,3.25,8.86,-1.76,2.82,17.8,,-8.7,208.8,1,3.9,2.4,eor
1580,1931-04-15T00:00:00Z,19310401,19310430,1,5.4,7.91,12.72,3.07,3.05,19.4,,-4,124.6,1,42.3,5.4,eor
1580,1931-05-15T00:00:00Z,19310501,19310531,1,5.09,16.89,22.46,10.87,2.83,32.3,,0.7,218.8,1,69.1,31.3,eor
1580,1931-06-15T00:00:00Z,19310601,19310630,1,4.47,18.1,24.04,12.19,2.67,30.5,,7.7,237.3,1,26.6,9,eor
1580,1931-07-15T00:00:00Z,19310701,19310731,1,6,18.2,23.1,13,3.03,30.6,,8.4,163.3,1,77.3,16.3,eor
1580,1931-08-15T00:00:00Z,19310801,19310831,1,5.83,16.38,21.19,12.55,2.22,31,,7.4,152.9,1,156.8,28.5,eor
1580,1931-09-15T00:00:00Z,19310901,19310930,1,5.73,11.97,16.5,8.31,2.15,23,,2.8,129.7,1,42.4,22.5,eor
1580,1931-10-15T00:00:00Z,19311001,19311031,1,4.16,8.38,14.29,3.47,2.31,21,,-1.9,150.2,1,32.8,15.7,eor
1580,1931-11-15T00:00:00Z,19311101,19311130,1,6.05,5.64,9,2.38,1.64,19.3,,-2.2,66.3,1,23.7,7.1,eor
1580,1931-12-15T00:00:00Z,19311201,19311231,1,6.1,1.03,3.91,-2.19,1.88,15.1,,-14,49.6,1,43.4,10.4,eor
1580,1932-01-15T00:00:00Z,19320101,19320131,1,6.25,3.08,5.59,0.01,2.3,12.1,,-11.6,39.3,1,33.5,8.3,eor
1580,1932-02-15T00:00:00Z,19320201,19320229,1,4.29,0.64,4.6,-3.27,3.23,8.5,,-11.1,132,1,5.6,2.7,eor
1580,1932-03-15T00:00:00Z,19320301,19320331,1,3.84,3.33,9.07,-1.65,2.48,15,,-6.6,190.1,1,14.7,4.9,eor
1580,1932-04-15T00:00:00Z,19320401,19320430,1,6.11,8.6,12.89,4.22,2.88,22.4,,-1.4,114,1,50,11.1,eor
1580,1932-05-15T00:00:00Z,19320501,19320531,1,5.62,13.27,19.16,8.27,2.31,29.5,,0.1,172.5,1,59.4,13.3,eor
1580,1932-06-15T00:00:00Z,19320601,19320630,1,4.81,16.43,22.03,10.78,2.55,28.9,,4.3,230.2,1,51.4,10.9,eor
1580,1932-07-15T00:00:00Z,19320701,19320731,1,5.65,18.27,23.63,13.86,2.21,30.2,,9.8,179.7,1,61.4,12.1,eor
1580,1932-08-15T00:00:00Z,19320801,19320831,1,3.69,20.38,27.19,14.74,1.64,34.2,,9.9,250.2,1,64.5,24.5,eor
1580,1932-09-15T00:00:00Z,19320901,19320930,1,5.38,16.44,21.89,12.36,2.22,28.7,,3.7,161.1,1,80.9,20.7,eor
1580,1932-10-15T00:00:00Z,19321001,19321031,1,6.24,9.61,13.83,6.23,3.16,20.8,,1.2,75.6,1,82.2,22.8,eor
1580,1932-11-15T00:00:00Z,19321101,19321130,1,6.74,5.57,7.85,2.48,1.93,15,,-1.6,32.2,1,37.6,12.6,eor
1580,1932-12-15T00:00:00Z,19321201,19321231,1,6.93,0.21,2.29,-1.91,1.05,7.8,,-6.7,41,1,4.5,2.2,eor
1580,1933-01-15T00:00:00Z,19330101,19330131,1,5.45,-0.92,1.95,-3.92,1.99,9.3,,-11.2,75.3,1,14.2,4.9,eor
1580,1933-02-15T00:00:00Z,19330201,19330228,1,5.81,2.51,5.93,-1.19,2.67,12.2,,-10.1,60.3,1,23.6,6.5,eor
1580,1933-03-15T00:00:00Z,19330301,19330331,1,3.25,7.17,13.37,1.46,2.44,21.2,,-1.8,203.2,1,20.8,7.8,eor
1580,1933-04-15T00:00:00Z,19330401,19330430,1,5.23,9.97,15.27,3.98,2.43,23.1,,-2.3,162,1,15.9,9.6,eor
1580,1933-05-15T00:00:00Z,19330501,19330531,1,5.49,13.19,18.1,8.22,2.61,25.2,,3.9,166.4,1,76.2,14.7,eor
1580,1933-06-15T00:00:00Z,19330601,19330630,1,5.33,15.67,21.02,10.72,3.13,28.5,,5.9,208.6,1,88.2,37.1,eor
1580,1933-07-15T00:00:00Z,19330701,19330731,1,4.72,19.71,25.8,13.89,2.59,33.6,,9.6,284.4,1,60,22.7,eor
1580,1933-08-15T00:00:00Z,19330801,19330831,1,3.9,18.87,25.56,12.88,2.46,32.6,,8,272.8,1,39.9,17.6,eor
1580,1933-09-15T00:00:00Z,19330901,19330930,1,4.41,15.2,21.43,10.36,1.73,26.2,,5.4,181.4,1,38.7,10.9,eor
1580,1933-10-15T00:00:00Z,19331001,19331031,1,5.77,9.66,14.23,6.34,1.99,23,,1.1,90.9,1,34.1,7.7,eor
1580,1933-11-15T00:00:00Z,19331101,19331130,1,6.41,3.76,6.54,1.3,2.1,12.1,,-3,50.3,1,23.9,5.4,eor
1580,1933-12-15T00:00:00Z,19331201,19331231,1,5.01,-2.16,0.66,-5.25,2.92,5.6,,-13.4,72.1,1,5.7,3.2,eor
1580,1934-01-15T00:00:00Z,19340101,19340131,1,6.72,1.71,3.89,-0.93,2.58,13.1,,-6.7,42.5,1,35.8,9,eor
1580,1934-02-15T00:00:00Z,19340201,19340228,1,5.43,2.6,6.24,-0.67,2.86,11,,-10.7,91.2,1,12.8,6.4,eor
1580,1934-03-15T00:00:00Z,19340301,19340331,1,5.4,5.32,9.78,1.31,2.81,18.6,,-3.6,135.9,1,36.7,9.3,eor
1580,1934-04-15T00:00:00Z,19340401,19340430,1,4.46,11.84,18.65,6.15,2.83,29.1,,-1.6,221.4,1,18,6.1,eor
1580,1934-05-15T00:00:00Z,19340501,19340531,1,4.29,15.25,21.9,8.98,2.95,29.2,,2.3,272.4,1,13.5,8.3,eor
1580,1934-06-15T00:00:00Z,19340601,19340630,1,4.72,18.34,24.81,12.21,3.15,33.2,,4.4,243.5,1,60.5,23.4,eor
1580,1934-07-15T00:00:00Z,19340701,19340731,1,3.85,20.39,26.42,14.83,2.9,32.2,,8.9,299.8,1,29.3,11.2,eor
1580,1934-08-15T00:00:00Z,19340801,19340831,1,4.91,17.65,23.69,13.06,2.39,28.8,,9.4,197.7,1,30.8,11.7,eor
1580,1934-09-15T00:00:00Z,19340901,19340930,1,4.51,16.55,23.43,11.11,1.97,30.2,,3.5,190.3,1,36.6,11,eor
1580,1934-10-15T00:00:00Z,19341001,19341031,1,6.32,10.82,14.96,7.59,2.34,22.7,,2.1,71.1,1,49.5,8.8,eor
1580,1934-11-15T00:00:00Z,19341101,19341130,1,6.97,4.52,7.03,1.76,1.52,13.1,,-3.6,24.7,1,31.1,10.7,eor
1580,1934-12-15T00:00:00Z,19341201,19341231,1,7.23,6.33,8.53,3.98,1.86,13.9,,-0.2,14.8,1,62.2,11.8,eor
1580,1935-01-15T00:00:00Z,19350101,19350131,5,6.83,1.66,3.62,-0.55,2.53,9,,-7.3,32.7,5,20.6,6.4,eor
1580,1935-02-15T00:00:00Z,19350201,19350228,5,5.96,3.83,7.36,0.5,3.82,13.3,,-9.8,76,5,65.8,14.5,eor
1580,1935-03-15T00:00:00Z,19350301,19350331,5,4.1,5.34,10.52,0.83,2.87,22.1,,-5.8,177.7,5,15.6,3.5,eor
1580,1935-04-15T00:00:00Z,19350401,19350430,5,5.72,8.82,13.19,4.71,3.15,24.1,,-0.7,104.5,5,86.6,13.9,eor
1580,1935-05-15T00:00:00Z,19350501,19350531,5,4.58,12.85,18.46,6.76,2.67,24.6,,-1.5,242.5,5,71.6,31.8,eor
1580,1935-06-15T00:00:00Z,19350601,19350630,5,4.15,18.27,23.67,12.58,2.7,32.1,,6.9,268.5,5,80.3,16.5,eor
1580,1935-07-15T00:00:00Z,19350701,19350731,5,3.86,19.97,25.84,13.72,2.75,31.8,,7.1,308.1,5,43.6,39,eor
1580,1935-08-15T00:00:00Z,19350801,19350831,5,4.08,18.41,24.66,12.53,2.03,31.7,,6.6,240.8,5,57.2,27.2,eor
1580,1935-09-15T00:00:00Z,19350901,19350930,5,4.61,14.6,20.32,9.76,2.71,28.5,,3.8,174.4,5,65.5,19,eor
1580,1935-10-15T00:00:00Z,19351001,19351031,5,5.92,9.48,14.12,5.59,2.61,19.4,,-0.6,87.5,5,32.4,9.1,eor
1580,1935-11-15T00:00:00Z,19351101,19351130,5,6.75,6.28,9.12,3.57,2.08,16.9,,-1.5,34.3,5,27.3,6.7,eor
1580,1935-12-15T00:00:00Z,19351201,19351231,5,6.57,2,3.82,-0.36,2.66,10.2,,-6.7,25.9,5,48.2,14,eor
1580,1936-01-15T00:00:00Z,19360101,19360131,5,6.79,4.55,7.05,1.59,2.35,14,,-4.2,39.5,5,80.6,21.7,eor
1580,1936-02-15T00:00:00Z,19360201,19360229,5,5.19,2.05,5.94,-1.48,1.94,12.4,,-9.8,95.3,5,26.5,7.9,eor
1580,1936-03-15T00:00:00Z,19360301,19360331,5,5.18,7.08,12.5,2.49,1.66,21.9,,-3,120.6,5,32.2,8.5,eor
1580,1936-04-15T00:00:00Z,19360401,19360430,5,5.42,8.03,13.09,3.6,3.06,19.7,,-3.3,143.2,5,149.3,70.2,eor
1580,1936-05-15T00:00:00Z,19360501,19360531,5,4.38,14.83,20.51,8.97,2.37,26.3,,4.4,215,5,1.6,1.1,eor
1580,1936-06-15T00:00:00Z,19360601,19360630,5,5.15,17.64,22.93,11.83,2.12,31.6,,1.7,211.2,5,47.3,10.8,eor
1580,1936-07-15T00:00:00Z,19360701,19360731,5,5.57,17.32,22.25,12.59,1.72,29.5,,8.9,150.5,5,91.9,14.4,eor
1580,1936-08-15T00:00:00Z,19360801,19360831,5,4.27,17.42,22.83,12.4,1.58,29.3,,8.4,184.9,5,75.8,23.6,eor
1580,1936-09-15T00:00:00Z,19360901,19360930,5,5.24,14.19,19.06,10.32,1.59,28.6,,0.7,102,5,78,22.3,eor
1580,1936-10-15T00:00:00Z,19361001,19361031,5,5.61,8.24,11.87,4.62,2.14,16.5,,-3.3,78.9,5,26.7,5.8,eor
1580,1936-11-15T00:00:00Z,19361101,19361130,5,6.36,5.28,7.66,2.58,1.78,13.6,,-3.7,35.8,5,27.7,6.3,eor
1580,1936-12-15T00:00:00Z,19361201,19361231,5,6.83,2.42,4.66,0.03,1.62,13.2,,-2.7,20.9,5,28.3,8.8,eor
1580,1937-01-15T00:00:00Z,19370101,19370131,5,5.93,1.65,3.94,-0.87,2.1,11.2,,-6.9,41.3,5,90.3,17.9,eor
1580,1937-02-15T00:00:00Z,19370201,19370228,5,6.76,4.24,7.24,1.33,2.25,12.6,,-2.6,39.9,5,56.2,8.9,eor
1580,1937-03-15T00:00:00Z,19370301,19370331,5,6.22,4.68,8.1,1.15,2.08,13.7,,-2.6,59.1,5,51.9,12.1,eor
1580,1937-04-15T00:00:00Z,19370401,19370430,5,6.08,9.82,13.6,5.79,1.96,19.9,,-0.3,76.6,5,51.3,17,eor
1580,1937-05-15T00:00:00Z,19370501,19370531,5,4.23,16.29,21.97,9.87,1.75,30.6,,2.5,253.7,5,31.2,5.5,eor
1580,1937-06-15T00:00:00Z,19370601,19370630,5,4.08,17.61,23.67,11.85,1.68,33.1,,4,225.3,5,70.5,32,eor
1580,1937-07-15T00:00:00Z,19370701,19370731,5,4.24,18.85,24.79,12.92,1.95,30.9,,9.6,228.7,5,28.7,13,eor
1580,1937-08-15T00:00:00Z,19370801,19370831,5,3.85,19.19,25.26,13.78,1.58,34.2,,8.3,224.1,5,25.2,15.7,eor
1580,1937-09-15T00:00:00Z,19370901,19370930,5,4.29,14.78,20.67,9.6,1.69,30.7,,3.4,159.6,5,35.2,6.6,eor
1580,1937-10-15T00:00:00Z,19371001,19371031,5,5.52,9.96,14.15,6.08,1.25,22.3,,0.3,65.8,5,25.9,22.2,eor
1580,1937-11-15T00:00:00Z,19371101,19371130,5,6.01,4.67,7.44,1.69,1.4,14.6,,-2.9,43.4,5,21,6.8,eor
1580,1937-12-15T00:00:00Z,19371201,19371231,5,6.45,0.99,3.16,-1.65,1.49,8.5,,-7,23.6,5,34.1,9.6,eor
1580,1938-01-15T00:00:00Z,19380101,19380131,5,6.46,3.55,6.07,0.56,2.14,11.7,,-11.5,39.3,5,60.6,10.3,eor
1580,1938-02-15T00:00:00Z,19380201,19380228,5,5.17,2.43,5.87,-0.95,2.01,11.2,,-4.8,79.3,5,30.4,13,eor
1580,1938-03-15T00:00:00Z,19380301,19380331,5,3.91,9.04,15.78,2.65,1.71,20.8,,-3.4,187.6,5,10.3,6.3,eor
1580,1938-04-15T00:00:00Z,19380401,19380430,5,4.54,7.22,12.16,2.98,2.44,21.1,,-2.8,169.7,5,27.9,8,eor
1580,1938-05-15T00:00:00Z,19380501,19380531,5,4.75,12.17,17.52,7.1,1.96,27.6,,0,215.1,5,49.9,29.6,eor
1580,1938-06-15T00:00:00Z,19380601,19380630,5,4.62,18.07,24.28,11.44,2.06,31.8,,4.8,244.9,5,6.5,2.5,eor
1580,1938-07-15T00:00:00Z,19380701,19380731,5,5.28,17.73,23.49,12.66,1.61,31.7,,7.1,210.2,5,103.7,17.9,eor
1580,1938-08-15T00:00:00Z,19380801,19380831,5,5.27,18.68,23.93,14.22,1.71,33.1,,7.9,179,5,109.3,37.3,eor
1580,1938-09-15T00:00:00Z,19380901,19380930,5,4.73,14.94,21.07,9.87,1.39,24.7,,2.4,152.1,5,50.6,19.2,eor
1580,1938-10-15T00:00:00Z,19381001,19381031,5,5.63,9.4,13.59,5.85,1.8,19.7,,-3,86.8,5,36.3,14,eor
1580,1938-11-15T00:00:00Z,19381101,19381130,5,6.49,7.65,10.38,4.82,1.54,18.2,,-0.1,28.7,5,56,18.4,eor
1580,1938-12-15T00:00:00Z,19381201,19381231,5,6.16,-0.74,1.83,-3.64,1.92,10.2,,-15.5,45.8,5,30.4,5.5,eor
1580,1939-01-15T00:00:00Z,19390101,19390131,5,6.82,4.42,6.58,1.84,1.88,13.2,,-6.3,28.7,5,63.1,8.1,eor
1580,1939-02-15T00:00:00Z,19390201,19390228,5,5.64,2.28,5.61,-1.08,1.61,12.2,,-8.6,59.7,5,12,2.6,eor
1580,1939-03-15T00:00:00Z,19390301,19390331,5,5.22,3.76,7.66,0.4,2.15,14,,-5.5,102.8,5,51.5,10.2,eor
1580,1939-04-15T00:00:00Z,19390401,19390430,5,5.19,10.64,15.37,5.85,1.98,24.6,,1,144.4,5,39.6,11.1,eor
1580,1939-05-15T00:00:00Z,19390501,19390531,5,5.94,12.18,16.3,7.51,1.82,22.3,,1.4,132.7,5,43.3,9.1,eor
1580,1939-06-15T00:00:00Z,19390601,19390630,5,4.47,17.79,23.8,11.06,1.8,31.2,,3.6,255.8,5,48.3,17.8,eor
1580,1939-07-15T00:00:00Z,19390701,19390731,5,5.36,17.63,23.65,11.46,1.82,31.5,,6.2,195.7,5,32.5,4.3,eor
1580,1939-08-15T00:00:00Z,19390801,19390831,5,4.75,18.48,24.65,12.67,1.35,29.9,,9.5,209.3,5,64.4,29,eor
1580,1939-09-15T00:00:00Z,19390901,19390930,5,4.83,14.31,19.49,10.69,1.44,28,,1,130.8,5,51.7,10.9,eor
1580,1939-10-15T00:00:00Z,19391001,19391031,5,6.94,8.14,11.13,5.2,1.71,20.9,,0.1,37.6,5,125.1,17,eor
1580,1939-11-15T00:00:00Z,19391101,19391130,5,6.19,7.16,10.37,3.82,1.82,17.2,,-5.5,45.5,5,61.7,13.4,eor
1580,1939-12-15T00:00:00Z,19391201,19391231,5,6.31,0.26,2.68,-2.25,1.89,14.3,,-19.8,32.3,5,23.9,5,eor
1580,1940-01-15T00:00:00Z,19400101,19400131,5,4.55,-7.72,-3.95,-12.16,1.36,1.1,,-23.9,89,5,24.1,5.5,eor
1580,1940-02-15T00:00:00Z,19400201,19400229,5,6.08,-1.44,1.89,-5.28,1.22,10.4,,-16.3,61.2,5,39.6,11.7,eor
1580,1940-03-15T00:00:00Z,19400301,19400331,5,5.55,5.23,9.52,1.31,2.14,17.7,,-4.3,113.4,5,74.1,30.8,eor
1580,1940-04-15T00:00:00Z,19400401,19400430,5,5.63,9.65,14.32,5.27,1.98,25.7,,-0.7,136.3,5,58.6,9.3,eor
1580,1940-05-15T00:00:00Z,19400501,19400531,5,5.15,14.34,19.58,8.8,1.92,26.2,,3.4,207.7,5,74,28.9,eor
1580,1940-06-15T00:00:00Z,19400601,19400630,5,4.36,18.07,23.26,12.28,1.68,28.5,,7.6,237.4,5,51.6,12.2,eor
1580,1940-07-15T00:00:00Z,19400701,19400731,5,5.8,17.05,21.96,12.81,1.65,28.2,,6.5,167.7,5,190,44,eor
1580,1940-08-15T00:00:00Z,19400801,19400831,5,5.16,16.01,21.04,11.43,1.89,28.6,,6.4,175.3,5,35.9,9.3,eor
1580,1940-09-15T00:00:00Z,19400901,19400930,5,5.29,14,19.25,9.83,1.7,29,,2.3,127.1,5,66.3,14,eor
1580,1940-10-15T00:00:00Z,19401001,19401031,5,6.15,8.66,11.81,5.83,1.34,17.7,,-3,44.1,5,50.6,21.6,eor
1580,1940-11-15T00:00:00Z,19401101,19401130,5,6.1,7.05,9.85,4.38,2.23,15.7,,-2.1,54.3,5,48.3,12.5,eor
1580,1940-12-15T00:00:00Z,19401201,19401231,5,4.93,-1,1.24,-4.07,2.06,6.8,,-12.1,62.3,5,70.3,30.8,eor
1580,1941-01-15T00:00:00Z,19410101,19410131,5,6.37,-3.27,-0.92,-5.6,1.65,7.1,,-13.8,28.4,5,40.6,8,eor
1580,1941-02-15T00:00:00Z,19410201,19410228,5,6.21,1.64,4.65,-1.21,1.56,10.4,,-7.2,54.8,5,31.2,8.6,eor
1580,1941-03-15T00:00:00Z,19410301,19410331,5,5.23,6.32,11.01,2.19,1.94,17.7,,-5.3,132,5,53.9,10.8,eor
1580,1941-04-15T00:00:00Z,19410401,19410430,5,6.05,8.05,12.19,3.83,2.09,18.8,,-2.2,137.2,5,16.4,3.9,eor
